epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
1,1.719940283563402,1.564235704067426,0.4017094017094017,0.23861721110461684,0.30513019544164305,0.001,12.934
2,1.4878630346722073,1.2943772138693395,0.5726495726495726,0.47681953443911174,0.5319971273509393,0.001,13.227
3,1.4004876834374886,1.340773171848721,0.48717948717948717,0.4165675437542553,0.48329923977527006,0.001,13.132
4,1.301378802899961,1.126578393400225,0.5641025641025641,0.481834659451663,0.5374698916243588,0.001,13.074
5,1.2721838147551925,1.066328752754081,0.6068376068376068,0.5658636894474817,0.6091188494969084,0.001,13.229
6,1.1859941809265702,1.014005120493408,0.6495726495726496,0.5897198158075442,0.640999778491926,0.001,13.057
7,1.1900252766079373,1.0509733114487085,0.6153846153846154,0.5709421680383567,0.6119721640592785,0.001,13.129
8,1.200044365282412,1.0497335794135036,0.5811965811965812,0.5533626244346607,0.5705251521095726,0.001,13.034
9,1.1420916292402479,0.9799802751622648,0.6666666666666666,0.5860031194551752,0.6378977806575552,0.001,12.956
10,1.1580802422982674,0.9581799980921623,0.6837606837606838,0.6922112817714434,0.6988402957563727,0.001,12.963
11,1.1171274489826626,1.189901462986938,0.5811965811965812,0.5210941877277527,0.579405051897604,0.001,13.125
12,1.0793069821816903,0.9917032820546728,0.6068376068376068,0.6053154123673742,0.6265483962903546,0.001,13.082
13,1.0868039298940588,1.094424626766107,0.5897435897435898,0.5600312553265597,0.6028120340299357,0.001,13.163
14,1.0067161904440987,0.907596135750795,0.6923076923076923,0.6569322060808129,0.6889444576751078,0.001,12.984
15,1.044006774160597,1.0479888495726464,0.6153846153846154,0.5619904433140354,0.5978702313643439,0.001,13.069
16,0.996817249280435,0.8407570200088696,0.7094017094017094,0.6804900086781487,0.7161201551224051,0.001,12.952
17,0.9749601598139163,0.8438825485033866,0.7692307692307693,0.7417516012252854,0.7613776606759063,0.001,13.213
18,0.9695035104398374,0.979902732066619,0.6495726495726496,0.6150086516087917,0.6508394820416294,0.001,13.175
19,0.9425777355829875,0.8388013939062754,0.7350427350427351,0.6707237284059878,0.7133195225028498,0.001,12.901
20,0.9957022649270517,0.9729232220058768,0.6239316239316239,0.6299910783069901,0.6365882293098709,0.001,12.834
21,0.9305124755258913,0.7686225685298952,0.7777777777777778,0.7343819274482358,0.7692560831933053,0.001,12.957
22,0.9096629668165136,0.8207933049426119,0.7350427350427351,0.729005835931522,0.7462686906329624,0.001,13.031
23,0.8689868887265523,0.8683107337381086,0.7692307692307693,0.744690969825566,0.7692258486429818,0.001,12.967
24,0.9631615267859565,0.8181079619715357,0.717948717948718,0.6872610405323654,0.7163303705771944,0.001,13.003
25,0.9137876122086136,1.0997604029810326,0.6239316239316239,0.6423730721603061,0.6304814565067418,0.001,13.232
26,0.9284431325064765,0.8491394070223865,0.7264957264957265,0.6701055398618959,0.7031309857227936,0.001,13.044
27,0.846067879376588,0.8723307906562446,0.6581196581196581,0.6341703477800608,0.6581389911754263,0.001,13.148
28,0.9024782635547497,0.7545942990188925,0.7521367521367521,0.7215172059161828,0.7502639951062798,0.001,13.094
29,0.8684775975015429,0.8085758910219893,0.7606837606837606,0.7375005868259351,0.7665526095900631,0.001,13.225
30,0.8725256610799719,0.9611762344327748,0.6324786324786325,0.582929292929293,0.638242827131716,0.001,13.074
31,0.8799584212126556,1.116437898741828,0.6923076923076923,0.6538809134765017,0.6883169136600509,0.0005,13.152
32,0.8657885401337235,1.0030213651112003,0.6581196581196581,0.5663480058194466,0.6295138559986528,0.0005,12.963
33,0.8054052423547815,0.7598427299760345,0.7435897435897436,0.7157188846403258,0.7414240094669732,0.0005,12.891
34,0.8248110033847668,0.7266085211537842,0.7521367521367521,0.7124782744137582,0.7549416891352376,0.0005,13.052
35,0.7677887598673503,0.7894150703890711,0.7777777777777778,0.7429029877089953,0.7689522872251283,0.0005,13.025
36,0.7902441576675132,0.7661598151565617,0.7606837606837606,0.7341958361444417,0.7678505730712121,0.0005,13.063
37,0.7812219814017967,0.843701000397022,0.7094017094017094,0.651710204481761,0.6910817570578675,0.0005,12.825
38,0.7376228862338596,0.7855062861727853,0.6666666666666666,0.6696673940761341,0.6815211577227903,0.0005,13.935
