epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
1,1.714231879622848,1.6549852062494328,0.41025641025641024,0.2485648409561453,0.28128875954962906,0.001,14.263
2,1.4750545033702145,1.2728643254337149,0.5897435897435898,0.506630031553812,0.5618917016900131,0.001,13.434
3,1.3959160186626294,1.2281238711797273,0.5384615384615384,0.46544515241994233,0.5244364675521753,0.001,13.271
4,1.3615615509174488,1.1057808047685869,0.6153846153846154,0.4947078974610439,0.5651186389887762,0.001,13.042
5,1.2958195509733976,1.0304125073628547,0.6410256410256411,0.5611186361186361,0.6252924073436894,0.001,13.363
6,1.250933625962999,0.9860134664763752,0.6581196581196581,0.607872535817398,0.650059967520285,0.001,13.257
7,1.2328003627282602,1.0397826947717586,0.6666666666666666,0.5959721454089414,0.6600807360731625,0.001,13.352
8,1.2099109552524707,0.9478893229085156,0.6752136752136753,0.6243376461767266,0.6664122257107816,0.001,13.112
9,1.2016950174614236,0.9279710181757935,0.6410256410256411,0.5833527130345794,0.6417577203954559,0.001,13.239
10,1.2259290862966468,1.019131761076104,0.6410256410256411,0.580254077417198,0.6174075421120339,0.001,13.135
11,1.164929164338995,1.1129836343292496,0.6153846153846154,0.5709197793618083,0.6295527274382717,0.001,13.177
12,1.1632880489031474,1.050945892293229,0.6666666666666666,0.6097849010892489,0.656090323648852,0.001,13.302
13,1.0870234074415983,0.9855694246088338,0.6752136752136753,0.621972516851223,0.6734419618516654,0.001,13.198
14,1.1081401630684182,1.1312964145953839,0.6666666666666666,0.6099962424733095,0.6513189489224184,0.001,13.448
15,1.1188132445017496,1.221183054594912,0.46153846153846156,0.4252541797015232,0.44136081600502863,0.001,13.53
16,1.1054473726837724,0.9873165460223825,0.6495726495726496,0.5237221384280207,0.5865860523477416,0.0005,13.094
17,1.0797465765917742,0.9438841689346184,0.6923076923076923,0.6484314779459971,0.6847692509368252,0.0005,13.259
18,1.0378856182098388,0.8946375053407799,0.6837606837606838,0.6044152039315166,0.6756719881509327,0.0005,13.587
19,1.0266189588440788,0.8394738588577662,0.717948717948718,0.6704992538325872,0.7167085842299517,0.0005,13.371
20,0.9978055984885604,1.0915577269008017,0.6752136752136753,0.6284632034632035,0.6604451104451105,0.0005,13.124
21,0.9943805928583498,1.215744081343341,0.46153846153846156,0.4119429590017825,0.4257956640309581,0.0005,13.354
22,0.9942605142240171,0.835435057297731,0.7435897435897436,0.7027051521779416,0.7418794802257556,0.0005,13.338
23,1.0127692257916485,1.0192643170937514,0.6153846153846154,0.5537022397891963,0.6071058410188844,0.0005,13.427
24,0.9894283224035192,0.7663247847658956,0.7606837606837606,0.7399414311179018,0.7632307779366603,0.0005,13.316
25,0.9687887227093732,0.8862041922715994,0.6666666666666666,0.6016855437827305,0.6495780207289158,0.0005,13.291
26,0.9388097136108964,0.8581560732971909,0.6666666666666666,0.659228750717414,0.6824784087993366,0.0005,13.169
27,0.9497602003592032,0.8590642435428424,0.7094017094017094,0.6347973005627372,0.6773955066976624,0.0005,13.301
28,0.8850771285869458,0.8582464443822192,0.6837606837606838,0.6315591619381918,0.6742925990056022,0.0005,13.214
29,0.9551255208474618,0.9343016580638722,0.6324786324786325,0.6030771319013201,0.6361692556541382,0.0005,13.082
30,0.9617518972467494,0.7905734741789663,0.7692307692307693,0.7061606887704523,0.7522157853931185,0.0005,13.223
31,0.9366588861853988,0.8240035492130834,0.7521367521367521,0.7382735782735783,0.7603704937038271,0.0005,13.422
32,0.9486298614078098,0.7909945595977653,0.7350427350427351,0.6875254375254375,0.7153710487043822,0.00025,13.315
33,0.8832596213729293,0.7504012464967549,0.7777777777777778,0.744604989276771,0.7768596847880735,0.00025,13.344
