arm,seed,best_epoch,val_macro_f1,val_accuracy,val_weighted_f1,val_loss,epochs_ran,stopped_early,total_time_seconds,f1_Bird-drop,precision_Bird-drop,recall_Bird-drop,f1_Clean,precision_Clean,recall_Clean,f1_Dusty,precision_Dusty,recall_Dusty,f1_Electrical-damage,precision_Electrical-damage,recall_Electrical-damage,f1_Physical-Damage,precision_Physical-Damage,recall_Physical-Damage,f1_Snow-Covered,precision_Snow-Covered,recall_Snow-Covered
focal,42,30,0.7330933526713924,0.7521367521367521,0.7482938730065167,0.48368165788487494,45,True,602.33,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.8275862068965517,0.7741935483870968,0.8888888888888888,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.8,0.8333333333333334,0.7692307692307693,0.625,0.8333333333333334,0.5,0.8888888888888888,0.8695652173913043,0.9090909090909091
focal,123,27,0.7300910545096592,0.7521367521367521,0.7535663016283172,0.43521469296553195,42,True,604.71,0.5777777777777777,0.5,0.6842105263157895,0.7857142857142857,0.7586206896551724,0.8148148148148148,0.8,0.8333333333333334,0.7692307692307693,0.8,0.8333333333333334,0.7692307692307693,0.5333333333333333,0.8,0.4,0.8837209302325582,0.9047619047619048,0.8636363636363636
focal,456,24,0.768984159115738,0.7863247863247863,0.7857448107448108,0.40035775163744247,39,True,556.56,0.631578947368421,0.631578947368421,0.631578947368421,0.7916666666666666,0.9047619047619048,0.7037037037037037,0.8214285714285714,0.7666666666666667,0.8846153846153846,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6666666666666666,0.6363636363636364,0.7,0.9333333333333333,0.9130434782608695,0.9545454545454546
