epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
1,1.211114920510186,1.1216828495773494,0.28205128205128205,0.14997434847479327,0.1916110400881867,0.001,14.625
2,1.008879945454774,0.8257992934976888,0.5213675213675214,0.4071484071484071,0.4791504791504791,0.001,14.808
3,0.9140185797656024,0.8095760635840588,0.46153846153846156,0.4232778466429892,0.4552359117860748,0.001,14.39
4,0.8428738982589157,0.8406377241142795,0.5470085470085471,0.4857779432093374,0.5324474161592094,0.001,14.632
5,0.8701692943219785,0.6786118883353013,0.6495726495726496,0.5705400825228412,0.6289593101662068,0.001,14.155
6,0.7800769501262241,0.6886974348981156,0.6324786324786325,0.5592331747384526,0.6146361523689837,0.001,14.57
7,0.794097923790967,0.7012423245697958,0.5641025641025641,0.4919758587424754,0.53932497355145,0.001,14.575
8,0.7968264160332856,0.6238292873415172,0.6068376068376068,0.5562203037065805,0.6126005627501364,0.001,14.565
9,0.7302049173249139,0.7821329485656868,0.5299145299145299,0.4644675202581072,0.51992583087242,0.001,14.074
10,0.7623414684225012,0.5082137878888693,0.6837606837606838,0.6660470021993955,0.6893436714868694,0.001,14.078
11,0.7368599454561869,0.6104104205583915,0.6239316239316239,0.5298376827190386,0.5977160148911561,0.001,14.371
12,0.7008397486474779,0.524437121855907,0.7008547008547008,0.6546901709401708,0.6846225071225072,0.001,14.38
13,0.6948471051675302,0.753560096789629,0.5726495726495726,0.523410204561597,0.5608327144636936,0.001,14.138
14,0.680737007105792,0.5326047274801466,0.6666666666666666,0.6007364467791,0.6590806621392965,0.001,14.173
15,0.6571054948700799,0.6132939035693804,0.6410256410256411,0.6293764206807685,0.6324187394421509,0.001,14.313
16,0.6622346564575478,0.48658979830578863,0.6752136752136753,0.6539172761799302,0.6796175937818564,0.001,14.515
17,0.6647033914371773,0.564604462721409,0.6153846153846154,0.609965622718811,0.6338532315026438,0.001,14.077
18,0.6522649438292892,0.48235540149303585,0.717948717948718,0.6639315036359371,0.70365975567946,0.0005,14.157
19,0.6045523608172382,0.45575424302846956,0.6923076923076923,0.6348353801914174,0.6864221472064609,0.0005,13.952
20,0.6343204886824997,0.5432796303787802,0.6068376068376068,0.5866303193492134,0.6055543567064304,0.0005,13.954
21,0.584333437901956,0.4675846746844104,0.6923076923076923,0.6351090071574959,0.6855959681264254,0.0005,14.316
22,0.5716239068243238,0.439687831279559,0.7094017094017094,0.6932583746503006,0.7131112836327301,0.0005,14.218
23,0.5449739774068196,0.5102067495513166,0.6581196581196581,0.5859299516908213,0.6475804120731656,0.0005,14.088
24,0.570141385881989,0.40035775163744247,0.7863247863247863,0.768984159115738,0.7857448107448108,0.0005,14.055
25,0.5745916075176662,0.6186700206027071,0.6324786324786325,0.5270946547542292,0.5871590977973956,0.0005,14.163
26,0.5409301576790986,0.444811098341249,0.7008547008547008,0.6948156781490115,0.7121183343405565,0.0005,14.312
27,0.5417480058140225,0.475644450666558,0.7008547008547008,0.6438011995104486,0.6927275284928052,0.0005,14.128
28,0.547931557893753,0.4679686856957582,0.6752136752136753,0.6462861372344132,0.6751855424269217,0.0005,14.211
29,0.4845241392100299,0.43726915528631616,0.7521367521367521,0.7278545384816195,0.7581009958923388,0.0005,14.198
30,0.5396622498830159,0.6283342538990526,0.5384615384615384,0.5000135666802333,0.5268846379957491,0.0005,14.073
31,0.5243489137402287,0.4349341406526729,0.7521367521367521,0.7064692492168906,0.7371222474330844,0.0005,14.651
32,0.5447858419683245,0.4619421599130345,0.6752136752136753,0.6571439118282971,0.6809596555775957,0.00025,14.178
33,0.4932089165404991,0.4564414138977344,0.6666666666666666,0.6338296282261799,0.6707701915924728,0.00025,14.066
34,0.5047559486495123,0.37400545727493417,0.7521367521367521,0.7099322813204615,0.7432749780153839,0.00025,14.136
35,0.49587911323264794,0.39971534156391764,0.7521367521367521,0.7046140810630906,0.7416940947877606,0.00025,14.2
36,0.504448676330072,0.4095873803409756,0.717948717948718,0.6959373156272383,0.7130449317608929,0.00025,13.993
37,0.49300165706210664,0.37682493833395153,0.7606837606837606,0.7270368434455121,0.755743430975629,0.00025,14.229
38,0.47698846260706584,0.47153787996269697,0.6666666666666666,0.622092195170719,0.6514752328645013,0.00025,14.437
39,0.44272314530831797,0.40423459884447926,0.7435897435897436,0.7313123300945249,0.745766849107648,0.00025,14.314
