epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
68,0.5834052041724876,0.7272763023009667,0.7692307692307693,0.7269764696776191,0.7644674468429258,0.000125,12.952
69,0.5801465317055031,0.676759105717015,0.7948717948717948,0.7686003172597017,0.7936486717519489,0.000125,13.025
70,0.560803923341963,0.6881885760360293,0.7692307692307693,0.7411329558335301,0.7689145904732451,0.000125,13.188
71,0.5597427708131296,0.6668164093270261,0.7863247863247863,0.7392248427336147,0.7802316808164761,0.000125,13.085
72,0.5620179498637164,0.6674860974407604,0.7948717948717948,0.7534556814056835,0.789194304279529,0.000125,13.168
73,0.5534918756396682,0.6724252355659109,0.7692307692307693,0.7480713489409142,0.7700265843409656,0.000125,13.165
74,0.5554085351802684,0.6787323320013845,0.7777777777777778,0.729603767139999,0.7693690778714933,0.000125,13.281
75,0.5230664085458826,0.6733756875380491,0.8290598290598291,0.7876664842182083,0.8197250174261668,0.000125,12.874
76,0.5398844246511106,0.713772724963661,0.7606837606837606,0.7419556047416345,0.7615837558832339,0.000125,13.17
77,0.5662883290538081,0.6548193497026068,0.7692307692307693,0.7220316586673655,0.763925119205477,0.000125,13.584
78,0.6071355718153494,0.7148908379240932,0.7606837606837606,0.7095812807881773,0.7484745905435559,0.000125,13.059
79,0.5433932807710435,0.7026511828104655,0.8034188034188035,0.7441897351153249,0.7923034819586544,0.000125,13.041
80,0.5335097785349245,0.699494363151045,0.7435897435897436,0.7077159146486877,0.7402278359327846,0.000125,13.092
81,0.5322611254674418,0.6659366529212039,0.7777777777777778,0.7291560835678483,0.7710329612290396,0.000125,12.973
82,0.5324350017088431,0.6749172006916796,0.7777777777777778,0.7345112118921642,0.7747438334739921,0.000125,13.105
83,0.5617764967459219,0.6925847275644286,0.7777777777777778,0.7330010924000693,0.7684695005666873,6.25e-05,13.294
84,0.5686235176192389,0.6911337915648762,0.7948717948717948,0.7523456790123456,0.7877746122190566,6.25e-05,13.059
85,0.5626459505822924,0.6578509597442089,0.7777777777777778,0.7314270567961061,0.7727044042683953,6.25e-05,13.25
86,0.5424054203210054,0.6683522619498081,0.7777777777777778,0.7430219539915321,0.7743835623330461,6.25e-05,13.569
87,0.5415378654444659,0.6681886404498011,0.7777777777777778,0.7382100570775583,0.7726191756313949,6.25e-05,13.208
88,0.5298226833343506,0.6822239796065876,0.7777777777777778,0.7416121795554419,0.7738414901535469,6.25e-05,13.31
89,0.5279075936034874,0.6728720538891279,0.7692307692307693,0.7338075261625532,0.7654862664388461,6.25e-05,13.035
90,0.5084208669485869,0.684441836980673,0.7948717948717948,0.7499187784275504,0.786859403130473,6.25e-05,13.014
