epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
1,1.1553732280377988,1.1040187678021243,0.3247863247863248,0.23686179785924033,0.27191558402129584,0.001,14.69
2,0.955072463883294,0.8315975948786124,0.48717948717948717,0.4354448742746615,0.48066736489765277,0.001,13.536
3,0.9230022841029697,0.8088759418226715,0.4358974358974359,0.39970709144831534,0.44040754402890187,0.001,13.093
4,0.8480531816129331,0.7963540961599758,0.5641025641025641,0.5225749147944029,0.5709813664968512,0.001,13.191
5,0.8245739512973361,0.7915841743954991,0.5470085470085471,0.4135272135272136,0.47582170915504246,0.001,13.166
6,0.7863892294742443,0.9353779839654254,0.42735042735042733,0.391343074053802,0.4226349663769843,0.001,13.172
7,0.7867876048441287,0.6315109653350635,0.6068376068376068,0.5476963911561434,0.6075824330468294,0.001,12.97
8,0.7808999794500845,0.6146703688507407,0.6581196581196581,0.6091987592785465,0.6437965527531812,0.001,13.534
9,0.7541640864478217,0.654407393028084,0.6068376068376068,0.5239291363438293,0.5795316217497609,0.001,13.647
10,0.7376237674995705,0.6719474527570937,0.6068376068376068,0.5154250096768457,0.5807096963737111,0.001,13.424
11,0.6911213751192447,0.8096121142053196,0.42735042735042733,0.4209749984717892,0.45532981923225824,0.001,13.4
12,0.6718351664366545,0.6190655919221731,0.6495726495726496,0.5782346995969286,0.627370651805041,0.001,13.269
13,0.6590168992678325,0.5864130103180552,0.6068376068376068,0.5275178960473078,0.5941704659071606,0.001,13.349
14,0.6823981700120149,0.7004762524977709,0.5811965811965812,0.5072956972090363,0.5590553263874896,0.001,13.25
15,0.6514069552774783,0.6478577275943552,0.5641025641025641,0.5209238878193875,0.5469378678125182,0.001,13.154
16,0.6609582795037163,0.5987586042819879,0.6495726495726496,0.5713960322194618,0.6244317070293303,0.0005,13.23
17,0.6781292668095341,0.7370779483746259,0.6239316239316239,0.6072312127367417,0.6192829325488284,0.0005,13.094
18,0.6147842901724356,0.5257729940180086,0.6239316239316239,0.5848645771439889,0.6180219109140678,0.0005,13.078
19,0.5973612240067234,0.4718538155922523,0.7094017094017094,0.6636058529104573,0.696681799840857,0.0005,13.116
20,0.5916665637934649,0.5066256930685451,0.717948717948718,0.6838005962618966,0.7134557316703859,0.0005,13.661
21,0.565665351902997,0.5211663307287754,0.6153846153846154,0.5807155220198698,0.6063064657267555,0.0005,13.435
22,0.5871487842665778,0.5213873251381084,0.6837606837606838,0.6297867095173887,0.6644295265840933,0.0005,13.304
23,0.5891097020219873,0.6276746128454932,0.6239316239316239,0.5880168681892819,0.6130928458514666,0.0005,13.208
24,0.5594320270750258,0.489509517311031,0.7008547008547008,0.6671893630271012,0.7041522345466987,0.0005,13.144
25,0.5910784116497746,0.5987394599514639,0.6324786324786325,0.5803633604512258,0.6114265719254004,0.0005,13.121
26,0.5497229403919643,0.46852849793230367,0.6581196581196581,0.6484501790652342,0.673220012530498,0.0005,13.122
27,0.5644033595367715,0.47060870143592864,0.7264957264957265,0.6903765316808795,0.7215052629768348,0.0005,13.021
28,0.5098926915062798,0.5268667183625393,0.6495726495726496,0.5912276510883878,0.6339454002676524,0.0005,13.054
29,0.5307478688381336,0.5106006381858108,0.6581196581196581,0.630737852476983,0.6658109614631355,0.0005,13.238
30,0.5736859840375406,0.48368165788487494,0.7521367521367521,0.7330933526713924,0.7482938730065167,0.0005,13.253
31,0.5376399508229008,0.4657931516313145,0.6923076923076923,0.670950274694117,0.6958568088288942,0.0005,13.302
32,0.5236784180005392,0.5071203853839483,0.6923076923076923,0.6567218880131572,0.6897490383672825,0.0005,13.103
33,0.5340053293440077,0.5415302388306357,0.5982905982905983,0.5615033752964788,0.5889224781178806,0.0005,13.16
34,0.5055719865692987,0.6692637979474843,0.5555555555555556,0.5065979997014479,0.5497817125403333,0.0005,13.097
35,0.5185621605979072,0.41347133884063136,0.7264957264957265,0.7089908551368996,0.7235891621963292,0.0005,13.122
36,0.48465905719333224,0.4516894393242322,0.6923076923076923,0.6420971188671115,0.6813299537070631,0.0005,13.111
37,0.4933246179863259,0.4298491681742872,0.717948717948718,0.6983761478646389,0.7213952098862585,0.0005,13.248
38,0.5086700178958752,0.4252988422273571,0.6837606837606838,0.6401546822742475,0.6816275047880399,0.00025,13.408
39,0.5121495525042216,0.4544126462732625,0.7008547008547008,0.684072461911506,0.7079663961035996,0.00025,14.051
40,0.48300830169960307,0.42844647130905056,0.7435897435897436,0.7036420565227591,0.7333101633380065,0.00025,13.2
41,0.48185412530545835,0.4038917508899656,0.7350427350427351,0.688062285824294,0.7265833039588784,0.00025,13.116
42,0.468151874895449,0.4358028541518073,0.7008547008547008,0.6840179377948393,0.6993653414222829,0.00025,13.088
43,0.45155294272634716,0.4058645153656984,0.7264957264957265,0.6897754417240473,0.7247501330032894,0.00025,13.129
44,0.4666870854519032,0.4270770055616004,0.7094017094017094,0.680755186316616,0.7121030809060479,0.00025,17.73
45,0.4573889264353999,0.4518256384210709,0.6923076923076923,0.6642486476783958,0.688820460889618,0.00025,13.414
