epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
1,1.6420475739019889,1.4959738651911418,0.4700854700854701,0.28807017543859653,0.36893687209476683,0.001,13.149
2,1.4336150451942726,1.318726774973747,0.5811965811965812,0.49986629360030893,0.5625691582410056,0.001,13.377
3,1.382048895623949,1.4188648737393892,0.4188034188034188,0.3664825897273716,0.41804656795169126,0.001,13.071
4,1.3298314845120465,1.278035300409692,0.452991452991453,0.4314280035210268,0.42641716595204965,0.001,12.994
5,1.2916931046379938,1.2240024621670063,0.6239316239316239,0.48735435448728354,0.5659141924380293,0.001,12.879
6,1.2713617342489738,1.1095003638512049,0.5982905982905983,0.5872809913125091,0.6011709232333468,0.001,13.086
7,1.1891256323567143,1.0875576897564097,0.6239316239316239,0.5172742462216146,0.5720090825353984,0.001,12.991
8,1.179055518574185,0.9794867204295264,0.6495726495726496,0.5674750547631904,0.6131205057758731,0.001,13.727
9,1.1163740864506475,1.1054986042854114,0.6495726495726496,0.5332812302639889,0.6044831310746431,0.001,13.684
10,1.113612214724223,1.7289626272315652,0.37606837606837606,0.3250913413413414,0.3568838710505377,0.001,13.415
11,1.1266336997350057,1.0083620028618054,0.6239316239316239,0.5621332149979181,0.6231803120436347,0.001,13.084
12,1.0641268562387538,1.1433016581413074,0.6153846153846154,0.5972644581135146,0.6166510521856434,0.001,12.958
13,1.0239221568460817,1.0748818368993254,0.6239316239316239,0.48505227715754035,0.544510784861662,0.001,12.975
14,1.021558082545245,1.0025880958279993,0.6239316239316239,0.5666731720010408,0.6286795172041074,0.001,13.176
15,1.040131777745706,1.1621851754239483,0.5726495726495726,0.5336963576094012,0.5438799513492936,0.001,13.016
16,1.0727395984861585,1.287902556041367,0.5811965811965812,0.5315400897783105,0.5381015072752464,0.001,13.118
17,1.0576740344365438,1.0525601890861478,0.5811965811965812,0.5368890492128463,0.5549511175990686,0.001,13.661
18,1.0292540148452476,0.9901321698457767,0.6495726495726496,0.6185176634364764,0.6561723809764124,0.001,13.304
19,0.9825908179636355,0.8959194808943659,0.6837606837606838,0.6461445051608986,0.6800367412389271,0.001,12.918
20,1.0060635646184286,0.8827356818394784,0.6410256410256411,0.6096114800034117,0.6402599295868974,0.001,15.513
21,1.0396779757958872,0.9098185998761755,0.6752136752136753,0.6472610768040045,0.6725654680623881,0.001,13.665
22,0.9838685552279155,1.0683947373659184,0.5982905982905983,0.6244772009074069,0.6245433691657949,0.001,13.749
23,0.9380695122259635,1.1069731579886541,0.6581196581196581,0.6099409656335653,0.638042026846581,0.001,13.087
24,0.9598206612798903,0.775159993996987,0.7692307692307693,0.7332923161060979,0.7656988804650822,0.001,13.317
25,0.8953682166558725,1.0066363149219089,0.5897435897435898,0.5674155442165637,0.5916916396489359,0.001,13.311
26,0.9087362832493252,0.9447378750540253,0.6324786324786325,0.5757686757686757,0.6095847172770249,0.001,13.02
27,0.9472093696947451,0.9629897553569231,0.6581196581196581,0.6288005067350689,0.6494103775096763,0.001,12.83
28,0.9286065715330618,0.9580863984222086,0.7094017094017094,0.666917466917467,0.69990154990155,0.001,13.387
29,0.9314987968515467,0.9881035084398384,0.6324786324786325,0.6231690336953495,0.6489164506708366,0.001,13.045
30,0.9089127845234342,0.8749167705193545,0.6752136752136753,0.6462042788129744,0.6877032790076267,0.001,13.278
31,0.8504795904512759,0.795513097037617,0.7350427350427351,0.6997495082378452,0.7354821582912,0.001,13.551
